@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
True,True,0.879,0.189,p
False,False,0.080,0.435,n
True,False,0.956,0.508,p
True,False,0.800,0.480,p
False,False,0.130,0.566,n
False,True,0.186,0.573,p
True,False,0.097,0.501,p
True,False,0.303,0.133,p
False,True,0.983,0.394,p
False,True,0.578,0.605,n
False,False,0.579,0.798,n
True,False,0.642,0.300,p
True,False,0.574,0.959,n
False,True,0.334,0.103,p
True,False,0.037,0.129,p
False,True,0.861,0.896,n
False,False,0.280,0.269,n
False,False,0.542,0.915,n
True,False,0.882,0.745,p
True,False,0.053,0.911,n
False,True,0.186,0.100,p
False,False,0.263,0.166,n
True,True,0.791,0.375,p
True,False,0.639,0.299,n
False,True,0.936,0.262,p
False,False,0.955,0.333,n
True,False,0.540,0.994,n
True,True,0.826,0.342,p
True,False,0.843,0.777,p
True,True,0.934,0.269,p
False,False,0.213,0.007,n
False,True,0.103,0.824,p
True,True,0.588,0.255,p
False,False,0.760,0.790,n
False,True,0.245,0.495,p
False,False,0.341,0.959,n
True,True,0.467,0.488,p
False,True,0.723,0.867,p
True,False,0.212,0.596,p
True,False,0.029,0.177,p
False,True,0.936,0.670,p
False,True,0.377,0.301,p
True,True,0.940,0.979,p
True,True,0.623,0.179,p
False,True,0.826,0.452,p
True,True,0.557,0.916,p
False,True,0.541,0.837,p
False,False,0.182,0.310,n
False,False,0.626,0.267,n
True,False,0.306,0.777,n
True,True,0.396,0.839,p
True,True,0.444,0.933,p
True,False,0.967,0.553,n
True,True,0.440,0.054,p
False,True,0.242,0.628,p
False,True,0.006,0.847,p
True,False,0.873,0.496,p
True,False,0.475,0.285,n
True,True,0.164,0.921,p
False,False,0.100,0.967,n
False,True,0.032,0.311,n
True,False,0.901,0.668,p
True,False,0.749,0.190,p
False,True,0.585,0.890,n
True,True,0.935,0.688,p
False,False,0.386,0.635,n
False,False,0.647,0.623,n
False,False,0.100,0.947,n
False,False,0.175,0.466,p
False,False,0.420,0.596,n
True,True,0.743,0.180,p
True,False,0.154,0.466,p
False,False,0.159,0.592,n
True,True,0.355,0.567,p
True,True,0.282,0.473,p
False,True,0.247,0.154,p
True,True,0.274,0.722,p
False,True,0.958,0.811,n
True,True,0.303,0.766,p
False,False,0.516,0.322,n
False,False,0.582,0.759,n
False,True,0.928,0.062,p
False,True,0.819,0.968,n
False,False,0.535,0.478,n
True,False,0.888,0.050,p
False,True,0.431,0.350,n
True,False,0.513,0.108,p
True,True,0.533,0.461,p
False,False,0.811,0.092,n
True,True,0.603,0.981,p
True,True,0.508,0.394,p
True,True,0.720,0.930,p
False,True,0.180,0.710,p
False,False,0.551,0.143,n
False,False,0.983,0.827,n
True,True,0.620,0.973,n
False,True,0.952,0.431,p
True,False,0.703,0.624,n
False,False,0.804,0.678,n
True,False,0.607,0.049,p
True,False,0.470,0.908,n
False,True,0.477,0.762,n
False,True,0.480,0.249,n
False,False,0.263,0.197,n
True,True,0.727,0.850,p
True,True,0.481,0.712,p
False,True,0.362,0.367,p
False,False,0.375,0.791,n
True,False,0.554,0.650,n
True,False,0.115,0.007,p
False,True,0.879,0.817,n
True,False,0.429,0.604,n
False,False,0.180,0.977,n
True,True,0.575,0.861,p
True,True,0.560,0.679,p
False,True,0.798,0.442,p
False,False,0.109,0.821,p
False,False,0.414,0.698,n
False,True,0.553,0.865,n
True,True,0.038,0.495,p
False,True,0.568,0.403,n
False,True,0.492,0.570,n
False,True,0.568,0.779,n
False,False,0.910,0.849,n
True,False,0.127,0.984,n
False,False,0.573,0.516,n
True,False,0.114,0.065,p
True,False,0.557,0.669,n
True,False,0.724,0.852,n
False,True,0.041,0.748,n
False,False,0.254,0.921,n
True,True,0.545,0.657,p
True,False,0.704,0.266,p
True,False,0.580,0.190,p
True,True,0.751,0.534,p
False,False,0.857,0.913,n
False,True,0.668,0.188,p
False,False,0.435,0.075,n
False,False,0.705,0.028,n
True,True,0.877,0.982,p
True,True,0.111,0.863,p
True,True,0.743,0.015,n
False,True,0.025,0.145,p
True,True,0.935,0.227,p
False,False,0.703,0.992,p
False,True,0.947,0.756,n
True,True,0.551,0.214,n
False,False,0.808,0.620,n
False,True,0.376,0.408,p
False,True,0.254,0.708,n
True,False,0.600,0.316,p
False,False,0.054,0.596,n
False,False,0.517,0.161,n
True,True,0.012,0.924,p
True,True,0.222,0.634,p
False,False,0.228,0.137,n
False,True,0.509,0.204,n
False,False,0.947,0.434,p
False,False,0.956,0.988,n
False,False,0.177,0.689,n
True,False,0.959,0.079,p
True,False,0.415,0.815,n
False,True,0.753,0.815,n
True,False,0.591,0.404,p
False,True,0.952,0.630,n
False,False,0.749,0.123,n
True,False,0.237,0.171,n
False,False,0.914,0.624,n
False,True,0.832,0.523,p
True,True,0.528,0.180,p
True,False,0.572,0.644,n
False,True,0.092,0.226,p
False,True,0.978,0.959,p
False,True,0.365,0.662,n
False,True,0.193,0.443,p
True,False,0.283,0.288,p
False,True,0.016,0.769,n
False,True,0.151,0.131,p
True,True,0.055,0.242,p
True,True,0.450,0.307,p
False,True,0.011,0.977,n
True,False,0.233,0.100,p
False,True,0.431,0.528,n
False,True,0.750,0.286,p
True,False,0.286,0.761,n
True,True,0.824,0.243,p
True,True,0.779,0.420,n
False,False,0.811,0.738,n
True,False,0.370,0.997,n
False,True,0.849,0.806,n
True,True,0.277,0.795,p
True,True,0.713,0.410,p
True,False,0.266,0.567,p
True,True,0.522,0.895,p
True,False,0.321,0.637,n
False,False,0.104,0.051,n
False,True,0.150,0.962,n
False,False,0.019,0.110,n
True,False,0.428,0.038,p
False,True,0.438,0.566,n
True,True,0.203,0.945,p
True,True,0.516,0.743,p
False,True,0.879,0.896,n
False,False,0.696,0.352,p
True,False,0.050,0.147,p
False,True,0.760,0.096,n
False,False,0.316,0.147,n
True,False,0.322,0.626,n
True,True,0.709,0.275,p
False,False,0.167,0.519,n
False,True,0.286,0.345,n
False,False,0.729,0.233,n
True,False,0.653,0.511,n
True,False,0.898,0.014,p
False,False,0.990,0.876,n
False,True,0.888,0.765,n
False,True,0.726,0.257,p
True,True,0.668,0.740,p
False,False,0.253,0.559,n
False,False,0.068,0.530,n
False,False,0.875,0.091,n
False,True,0.698,0.900,p
True,False,0.857,0.787,p
False,False,0.465,0.557,n
False,False,0.231,0.334,n
True,True,0.088,0.918,p
False,False,0.690,0.614,n
True,False,0.672,0.005,p
True,False,0.905,0.167,p
False,False,0.191,0.489,n
False,False,0.253,0.131,n
True,True,0.374,0.630,p
False,False,0.680,0.502,p
False,False,0.185,0.532,n
True,False,0.921,0.957,p
False,False,0.684,0.634,n
False,False,0.079,0.474,n
True,True,0.861,0.341,p
True,True,0.892,0.605,p
True,True,0.073,0.617,p
False,True,0.438,0.075,p
True,False,0.824,0.909,n
False,True,0.557,0.781,n
False,False,0.727,0.243,n
False,False,0.123,0.480,n
True,True,0.714,0.375,p
False,False,0.129,0.285,n
False,False,0.968,0.457,n
True,False,0.044,0.109,p
False,True,0.584,0.843,n
False,True,0.526,0.001,p
False,True,0.314,0.870,n
True,False,0.854,0.047,n
False,True,0.462,0.160,p
False,False,0.864,0.378,p
False,False,0.512,0.102,n
True,True,0.205,0.414,p
True,False,0.264,0.062,p
False,False,0.501,0.202,n
False,False,0.957,0.489,n
True,True,0.999,0.200,p
True,False,0.443,0.333,n
False,True,0.527,0.136,p
True,True,0.363,0.253,p
True,False,0.079,0.717,n
True,False,0.024,0.553,p
False,False,0.240,0.600,n
False,False,0.267,0.430,n
True,True,0.477,0.316,n
True,False,0.408,0.536,n
False,False,0.576,0.841,n
False,False,0.964,0.615,n
False,False,0.079,0.583,n
True,False,0.540,0.008,p
True,True,0.588,0.246,n
False,True,0.853,0.750,p
False,False,0.702,0.500,n
True,False,0.323,0.394,p
True,True,0.774,0.785,n
False,True,0.952,0.476,p
False,True,0.477,0.695,n
True,False,0.633,0.261,p
False,False,0.779,0.619,n
True,False,0.256,0.074,p
False,True,0.439,0.382,n
False,True,0.921,0.318,p
True,False,0.463,0.877,n
True,False,0.913,0.034,p
True,False,0.293,0.277,n
True,False,0.998,0.118,p
False,False,0.350,0.395,n
False,True,0.203,0.711,p
True,True,0.172,0.050,p
False,True,0.831,0.833,p
False,True,0.531,0.711,p
True,True,0.277,0.121,p
True,True,0.771,0.824,p
False,False,0.030,0.992,n
True,True,0.894,0.699,p
True,True,0.036,0.170,p
True,False,0.935,0.235,p
False,True,0.641,0.191,p
False,True,0.089,0.296,p
True,False,0.447,0.797,n
True,True,0.637,0.172,p
True,True,0.205,0.725,p
True,True,0.204,0.115,n
True,True,0.881,0.179,n
False,True,0.434,0.644,n
True,False,0.725,0.986,n
True,True,0.664,0.026,p
True,True,0.950,0.115,p
False,False,0.201,0.060,n
False,False,0.072,0.512,n
True,False,0.015,0.789,n
False,True,0.891,0.738,n
False,False,0.059,0.018,n
True,False,0.496,0.815,n
True,False,0.656,0.295,p
True,False,0.634,0.775,n
False,True,0.698,0.002,n
True,True,0.276,0.103,p
False,True,0.813,0.197,n
True,True,0.077,0.271,p
False,True,0.610,0.860,p
False,True,0.645,0.466,n
False,False,0.395,0.444,n
False,True,0.144,0.323,p
False,False,0.541,0.919,n
False,True,0.255,0.429,p
False,True,0.669,0.456,p
False,True,0.631,0.878,n
False,True,0.172,0.629,p
True,True,0.126,0.523,p
True,False,0.770,0.844,p
False,True,0.775,0.965,p
True,True,0.299,0.476,p
False,False,0.176,0.250,n
False,False,0.133,0.484,p
False,True,0.556,0.928,n
False,True,0.140,0.037,p
False,True,0.906,0.561,p
True,False,0.928,0.629,p
True,True,0.103,0.699,p
True,True,0.720,0.144,p
False,False,0.013,0.632,p
False,True,0.823,0.422,p
False,True,0.949,0.472,p
False,False,0.904,0.371,n
False,False,0.449,0.482,n
True,False,0.526,0.709,n
False,True,0.593,0.777,n
True,False,0.658,0.951,n
True,True,0.419,0.640,p
True,True,0.178,0.447,p
True,True,0.320,0.139,p
False,False,0.604,0.943,n
False,True,0.562,0.732,n
True,True,0.674,0.603,n
False,True,0.582,0.045,p
False,True,0.994,0.605,n
True,True,0.844,0.162,p
False,True,0.301,0.550,p
True,False,0.809,0.399,p
True,True,0.065,0.905,p
False,False,0.011,0.427,n
False,True,0.337,0.014,p
True,False,0.584,0.630,n
True,True,0.896,0.964,p
True,True,0.042,0.812,p
False,False,0.227,0.742,n
False,False,0.563,0.811,n
False,True,0.934,0.923,n
True,False,0.300,0.212,p
True,False,0.408,0.312,n
False,True,0.629,0.135,p
True,False,0.997,0.257,p
False,True,0.080,0.942,n
False,False,0.674,0.848,n
False,True,0.120,0.701,p
True,True,0.634,0.413,p
False,False,0.520,0.116,n
False,False,0.992,0.687,n
True,True,0.276,0.074,p
False,False,0.239,0.234,n
False,True,0.703,0.642,n
True,False,0.293,0.803,n
False,False,0.062,0.701,n
False,False,0.726,0.755,n
False,False,0.506,0.139,n
False,True,0.983,0.222,p
False,False,0.666,0.370,p
False,True,0.938,0.167,n
False,True,0.059,0.430,p
True,True,0.316,0.430,p
False,False,0.245,0.173,n
False,False,0.303,0.252,n
False,False,0.550,0.667,n
False,False,0.335,0.000,n
False,False,0.129,0.751,n
True,True,0.824,0.768,p
False,False,0.855,0.636,n
False,True,0.995,0.755,p
False,True,0.376,0.762,n
True,True,0.984,0.599,p
False,False,0.012,0.117,n
True,True,0.118,0.543,n
True,True,0.094,0.252,p
True,False,0.014,0.134,p
True,True,0.095,0.079,p
False,True,0.124,0.042,p
True,True,0.156,0.547,p
True,False,0.491,0.957,n
True,False,0.472,0.757,n
True,True,0.691,0.468,p
True,True,0.875,0.930,p
True,False,0.513,0.431,p
False,False,0.305,0.725,p
False,True,0.823,0.187,p
True,False,0.277,0.507,p
False,False,0.973,0.291,n
False,False,0.086,0.188,n
False,False,0.046,0.791,p
True,False,0.400,0.191,p
False,True,0.717,0.724,n
False,True,0.458,0.289,n
False,False,0.233,0.672,p
False,False,0.698,0.085,n
True,True,0.491,0.287,p
False,False,0.065,0.954,n
True,True,0.442,0.776,p
True,False,0.836,0.488,n
True,False,0.091,0.963,n
True,True,0.466,0.002,p
True,False,0.928,0.117,p
False,False,0.211,0.455,n
True,True,0.213,0.037,p
False,False,0.412,0.308,n
False,True,0.827,0.522,p
False,True,0.580,0.203,n
True,False,0.464,0.376,p
True,True,0.253,0.351,p
False,True,0.797,0.602,n
False,True,0.011,0.288,p
False,False,0.721,0.811,n
False,True,0.061,0.633,p
False,False,0.633,0.337,n
True,False,0.789,0.459,p
True,True,0.610,0.252,p
True,False,0.731,0.491,p
False,False,0.529,0.903,n
False,True,0.355,0.939,n
True,False,0.312,0.287,p
False,True,0.270,0.150,p
False,False,0.094,0.325,n
False,False,0.203,0.095,p
True,False,0.571,0.426,n
False,False,0.674,0.895,n
False,True,0.599,0.787,n
False,False,0.229,0.943,n
False,True,0.603,0.455,n
True,True,0.206,0.151,p
True,True,0.865,0.598,p
False,True,0.379,0.898,n
True,False,0.591,0.121,p
False,True,0.894,0.997,n
False,True,0.016,0.026,n
False,False,0.571,0.820,n
False,False,0.008,0.985,n
True,False,0.339,0.206,p
True,False,0.027,0.917,n
False,False,0.065,0.350,n
False,False,0.806,0.565,n
False,False,0.110,0.981,n
True,True,0.303,0.373,p
True,True,0.989,0.995,p
True,False,0.953,0.673,p
True,True,0.052,0.545,p
True,True,0.243,0.906,p
True,True,0.901,0.338,p
True,False,0.962,0.088,p
True,False,0.284,0.766,n
False,True,0.444,0.134,p
False,False,0.374,0.597,n
True,False,0.231,0.547,p
True,True,0.148,0.063,p
False,False,0.423,0.026,n
True,True,0.983,0.451,p
False,True,0.168,0.789,p
False,True,0.126,0.651,p
False,False,0.060,0.042,n
False,False,0.138,0.182,n
True,False,0.609,0.919,n
True,True,0.098,0.493,p
False,False,0.467,0.008,n
True,False,0.780,0.199,p
True,False,0.075,0.124,p
True,True,0.207,0.468,n
True,False,0.468,0.332,n
False,False,0.469,0.148,n
True,True,0.315,0.574,n
False,True,0.762,0.155,p
True,False,0.187,0.145,p
True,False,0.445,0.546,n
True,False,0.910,0.651,n
False,True,0.915,0.170,p
False,False,0.103,0.402,p
True,False,0.643,0.401,p
True,False,0.117,0.093,p
True,True,0.731,0.453,p
True,False,0.992,0.075,p
True,False,0.365,0.976,n
False,True,0.933,0.299,p
True,False,0.057,0.219,n
False,True,0.405,0.303,p
False,False,0.221,0.289,n
True,False,0.461,0.208,p
False,True,0.271,0.668,n
False,True,0.678,0.893,n
False,False,0.484,0.016,p
True,True,0.764,0.359,p
True,True,0.888,0.754,p
True,True,0.666,0.956,p
True,False,0.528,0.948,n
True,False,0.233,0.859,n
False,False,0.496,0.805,n
True,False,0.433,0.923,n
True,False,0.061,0.839,n
True,True,0.604,0.223,p
True,True,0.805,0.971,p
False,False,0.007,0.982,n
True,False,0.829,0.557,p
True,False,0.145,0.809,n
False,False,0.678,0.572,n
True,False,0.408,0.269,p
True,False,0.139,0.835,n
True,False,0.162,0.451,p
True,False,0.785,0.701,p
False,False,0.261,0.730,n
True,False,0.519,0.276,p
False,False,0.116,0.483,n
False,True,0.651,0.013,p
True,False,0.704,0.809,n
False,False,0.350,0.740,n
False,False,0.647,0.712,n
True,False,0.982,0.041,p
True,True,0.975,0.850,p
False,False,0.974,0.264,n
True,True,0.700,0.564,p
True,True,0.865,0.473,p
True,False,0.913,0.254,n
True,False,0.037,0.060,p
True,True,0.494,0.946,p
False,False,0.399,0.555,n
True,True,0.584,0.076,p
False,True,0.576,0.822,n
False,False,0.080,0.108,n
True,True,0.664,0.207,p
True,False,0.753,0.568,p
False,False,0.123,0.219,n
False,False,0.581,0.715,n
False,False,0.689,0.163,n
True,False,0.530,0.982,n
True,True,0.600,0.585,n
False,False,0.750,0.263,p
True,True,0.674,0.335,p
True,True,0.486,0.115,p
True,False,0.277,0.776,n
False,True,0.606,0.115,p
False,True,0.787,0.560,n
False,True,0.967,0.120,p
True,False,0.904,0.465,p
True,False,0.655,0.614,n
True,True,0.924,0.790,p
True,False,0.882,0.055,n
True,True,0.780,0.413,p
True,True,0.228,0.910,p
False,True,0.859,0.904,n
True,True,0.666,0.168,p
False,True,0.953,0.985,n
True,True,0.290,0.757,p
True,False,0.330,0.520,n
False,False,0.430,0.180,n
True,True,0.333,0.049,p
False,False,0.112,0.355,n
False,False,0.172,0.931,p
True,False,0.382,0.811,n
True,True,0.562,0.174,p
False,False,0.383,0.415,n
False,False,0.267,0.244,p
True,True,0.749,0.501,p
True,True,0.359,0.308,p
False,True,0.713,0.198,n
False,False,0.141,0.392,n
True,False,0.395,0.651,n
False,False,0.220,0.701,n
True,True,0.520,0.013,p
False,True,0.027,0.536,p
False,True,0.389,0.065,p
False,True,0.377,0.222,p
False,True,0.053,0.885,n
True,True,0.234,0.126,p
True,False,0.762,0.879,n
False,True,0.469,0.685,n
True,True,0.362,0.326,p
False,True,0.337,0.360,p
False,False,0.547,0.129,n
True,False,0.999,0.949,n
False,False,0.652,0.054,n
True,True,0.444,0.637,p
True,False,0.723,0.145,p
True,False,0.346,0.263,p
False,False,0.432,0.750,n
True,True,0.767,0.056,p
True,True,0.566,0.209,p
False,False,0.629,0.345,n
False,True,0.907,0.437,p
True,False,0.558,0.187,p
False,True,0.599,0.533,n
True,True,0.122,0.844,p
True,False,0.872,0.381,p
False,False,0.331,0.175,n
True,False,0.495,0.432,n
False,True,0.963,0.018,p
False,False,0.878,0.264,n
True,True,0.302,0.347,p
False,True,0.185,0.095,p
True,False,0.645,0.049,p
False,False,0.863,0.096,n
False,True,0.477,0.073,p
False,False,0.813,0.112,n
False,False,0.042,0.486,n
False,False,0.139,0.663,n
True,False,0.485,0.589,p
False,True,0.716,0.453,p
False,True,0.056,0.194,p
True,True,0.807,0.017,p
True,False,0.352,0.581,n
False,False,0.601,0.082,n
False,False,0.794,0.065,n
True,False,0.713,0.383,p
True,True,0.971,0.445,p
False,False,0.217,0.335,n
False,True,0.140,0.912,n
True,True,0.088,0.821,p
False,True,0.151,0.313,p
True,True,0.823,0.510,p
False,True,0.516,0.264,n
True,True,0.703,0.199,p
False,True,0.083,0.948,n
False,True,0.644,0.708,n
False,False,0.770,0.995,n
False,False,0.930,0.145,n
False,True,0.115,0.143,n
False,False,0.697,0.931,n
False,True,0.798,0.768,p
False,False,0.516,0.994,n
False,True,0.120,0.086,p
True,True,0.713,0.789,p
True,True,0.082,0.762,p
True,True,0.522,0.736,p
True,False,0.918,0.695,p
False,False,0.135,0.571,n
True,False,0.198,0.967,n
True,False,0.161,0.255,p
True,True,0.116,0.468,p
False,False,0.527,0.017,n
False,False,0.199,0.634,n
False,True,0.375,0.787,n
False,True,0.719,0.176,n
False,False,0.526,0.355,p
False,True,0.836,0.857,n
True,True,0.685,0.644,p
False,False,0.725,0.947,n
False,False,0.626,0.782,n
True,True,0.602,0.004,p
False,False,0.554,0.031,n
True,False,0.271,0.263,p
False,False,0.364,0.326,n
False,True,0.505,0.662,n
False,True,0.338,0.664,n
False,False,0.854,0.187,n
False,False,0.992,0.944,n
True,False,0.884,0.231,p
True,False,0.898,0.743,p
True,True,0.782,0.200,p
True,False,0.910,0.730,n
True,False,0.472,0.503,n
True,False,0.035,0.291,p
True,False,0.148,0.348,n
True,True,0.215,0.588,p
True,True,0.508,0.366,p
True,True,0.774,0.898,p
True,True,0.360,0.397,p
True,True,0.283,0.858,p
False,True,0.045,0.868,p
True,False,0.292,0.040,p
True,False,0.436,0.303,n
True,False,0.295,0.387,p
False,False,0.683,0.103,n
False,True,0.693,0.986,n
False,False,0.626,0.430,n
False,True,0.106,0.291,p
True,True,0.293,0.060,p
True,False,0.661,0.182,p
False,True,0.860,0.767,p
True,True,0.522,0.411,p
True,True,0.423,0.669,p
True,True,0.620,0.074,p
True,True,0.237,0.894,p
False,False,0.104,0.322,n
True,True,0.924,0.902,p
True,True,0.435,0.067,p
False,False,0.033,0.023,n
True,False,0.973,0.471,p
True,True,0.527,0.961,p
True,False,0.265,0.275,p
True,True,0.945,0.595,n
True,False,0.429,0.984,n
True,True,0.069,0.315,p
False,False,0.951,0.606,n
True,False,0.563,0.986,n
True,False,0.204,0.349,p
False,False,0.022,0.703,n
False,True,0.618,0.943,n
True,False,0.505,0.619,n
True,True,0.389,0.156,p
False,True,0.145,0.457,p
False,True,0.223,0.809,n
True,True,0.511,0.733,p
True,False,0.171,0.178,p
False,False,0.488,0.434,n
True,True,0.349,0.237,p
True,False,0.958,0.230,p
True,False,0.674,0.836,p
True,True,0.852,0.843,p
True,False,0.222,0.431,p
False,False,0.507,0.579,n
True,False,0.983,0.996,p
False,False,0.869,0.340,p
True,False,0.945,0.188,p
False,True,0.315,0.964,p
True,True,0.331,0.989,p
True,False,0.353,0.454,n
False,True,0.289,0.140,p
True,False,0.836,0.174,p
False,False,0.627,0.758,n
False,False,0.837,0.563,n
False,True,0.239,0.729,p
False,False,0.416,0.308,n
False,False,0.166,0.419,n
False,False,0.812,0.002,n
False,False,0.998,0.529,n
True,False,0.412,0.672,n
False,False,0.741,0.603,n
False,False,0.794,0.985,n
False,False,0.378,0.246,n
False,False,0.461,0.076,n
False,True,0.646,0.105,p
True,True,0.175,0.052,p
False,False,0.620,0.703,n
False,False,0.465,0.585,n
False,False,0.553,0.382,n
False,False,0.663,0.671,n
True,True,0.284,0.732,p
False,True,0.887,0.931,n
False,False,0.329,0.539,n
True,False,0.394,0.060,p
True,True,0.033,0.791,p
True,False,0.822,0.964,n
True,True,0.443,0.924,n
True,False,0.237,0.717,p
False,True,0.381,0.952,p
False,False,0.106,0.603,n
False,True,0.890,0.885,n
True,True,0.078,0.855,p
False,False,0.904,0.465,n
False,False,0.809,0.878,n
False,False,0.457,0.082,p
True,False,0.051,0.610,p
True,False,0.375,0.604,n
True,False,0.100,0.804,n
False,True,0.839,0.720,p
False,False,0.124,0.595,n
False,False,0.301,0.733,n
False,True,0.206,0.668,n
False,False,0.577,0.328,n
False,False,0.323,0.307,n
True,True,0.874,0.144,n
True,True,0.109,0.918,p
True,True,0.855,0.638,p
False,True,0.299,0.356,p
False,False,0.277,0.791,n
True,True,0.854,0.123,p
False,False,0.151,0.955,n
False,True,0.971,0.793,n
True,False,0.588,0.504,n
True,True,0.948,0.606,p
False,True,0.529,0.912,n
False,True,0.983,0.948,n
True,True,0.203,0.060,p
False,False,0.465,0.078,n
