@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
1.040,6.897,0.933,p
8.881,1.153,7.126,p
3.256,4.634,5.347,p
7.195,0.013,2.714,p
6.206,0.836,7.766,p
1.994,0.785,0.280,p
0.807,3.300,8.929,p
4.558,2.803,8.111,p
8.586,7.816,4.125,n
2.277,5.337,9.072,p
4.997,2.423,0.059,p
3.246,5.079,0.293,p
2.526,5.498,4.465,p
7.665,8.403,8.524,n
4.304,8.127,7.133,n
4.913,9.777,7.703,n
6.011,5.214,4.807,n
0.491,2.698,9.815,p
1.743,1.278,2.260,p
1.812,8.551,9.775,n
2.212,7.835,7.786,p
4.126,6.833,5.770,n
4.653,7.953,3.955,n
4.216,3.980,8.998,p
1.435,8.800,6.234,n
4.927,0.554,7.200,p
0.970,3.043,8.842,n
2.860,8.759,8.997,n
1.211,7.091,5.480,p
3.461,3.897,6.032,p
3.935,9.942,6.580,n
0.437,0.434,1.403,p
0.071,2.158,7.203,p
7.151,3.668,9.665,n
1.931,0.552,1.889,p
5.207,6.923,0.845,n
0.985,6.870,2.091,p
3.976,9.724,8.241,n
6.553,7.699,2.267,n
6.405,1.127,8.388,p
5.808,6.953,4.940,n
1.787,6.191,2.603,n
1.707,8.774,3.293,n
8.094,2.775,3.260,n
1.284,3.210,8.613,p
8.078,8.814,0.907,n
5.402,4.422,5.691,n
8.779,6.530,4.387,n
2.673,0.826,4.458,p
2.943,3.248,8.332,p
5.588,9.943,1.781,n
5.058,1.745,4.614,p
1.782,3.449,4.733,p
2.251,2.064,1.015,n
6.227,0.185,9.541,p
9.099,8.893,0.146,n
6.308,1.067,8.709,p
9.273,7.027,1.045,n
9.513,1.459,3.084,n
0.369,9.428,2.432,n
2.678,4.101,9.309,p
3.995,2.086,5.461,p
1.789,2.070,4.938,p
2.671,1.956,2.185,p
8.623,8.780,2.822,n
2.409,9.486,6.979,n
1.593,5.032,1.200,p
8.580,3.283,3.923,p
1.722,5.758,5.120,n
3.465,2.276,4.747,p
2.617,4.738,8.215,p
4.589,8.740,8.901,n
4.240,4.859,6.995,p
1.675,2.594,6.401,p
1.650,3.763,2.872,p
2.338,0.448,9.383,p
6.583,2.725,1.632,p
8.353,6.010,2.350,n
2.022,1.651,1.737,p
2.657,9.794,4.340,n
7.781,5.391,4.005,n
3.898,1.563,9.204,p
4.645,0.281,1.411,p
3.227,7.469,9.656,n
2.361,5.587,1.318,p
4.560,8.564,3.136,n
2.928,2.133,3.661,p
1.285,8.088,9.510,p
9.541,8.734,9.516,n
5.673,4.098,7.208,n
0.222,8.384,6.167,p
2.651,7.021,9.325,n
3.826,5.847,2.154,n
2.079,8.199,8.746,n
5.606,7.825,3.653,n
6.859,3.959,2.402,n
6.251,5.213,0.824,n
0.873,8.590,5.406,p
6.799,1.800,1.127,p
0.192,4.088,1.125,p
4.818,2.310,9.852,n
7.125,1.956,7.049,p
1.599,2.097,0.547,p
3.114,3.090,0.848,p
0.900,4.748,7.889,p
6.334,4.440,4.282,n
0.516,6.949,8.732,p
8.033,9.072,9.646,n
4.742,5.735,7.625,n
9.237,5.136,6.119,n
1.116,5.242,1.984,n
5.505,2.240,5.523,p
3.516,6.881,3.348,n
6.503,3.289,7.651,n
9.068,0.752,6.841,n
6.847,1.372,2.827,p
9.006,7.010,4.258,n
9.386,5.538,6.815,n
5.364,9.762,1.531,n
0.243,4.811,0.280,p
7.769,6.242,7.306,p
6.116,3.796,0.259,n
0.534,1.681,0.202,p
5.966,1.771,7.275,p
4.434,5.014,1.209,p
4.626,8.852,4.121,n
4.480,1.898,3.502,p
0.961,6.185,6.238,p
6.289,4.522,7.251,n
6.749,1.793,0.719,p
3.856,4.215,1.838,p
4.515,2.287,6.764,p
5.990,0.323,0.873,p
0.794,8.868,8.782,n
2.209,4.388,1.434,n
8.823,0.608,9.485,p
7.513,5.997,4.899,n
8.508,6.509,8.602,n
4.107,6.548,0.085,n
4.443,5.670,0.613,n
4.325,5.501,4.919,p
7.755,0.229,8.549,p
4.433,5.507,8.436,n
3.846,2.390,0.974,n
6.785,6.938,2.538,n
5.383,7.851,4.851,n
3.813,4.877,1.171,p
7.862,2.811,1.416,n
5.325,7.282,8.709,n
3.372,2.261,7.751,p
6.456,0.793,2.369,p
4.827,7.833,2.464,n
0.658,4.747,2.333,p
5.413,8.738,2.959,n
9.107,7.873,1.015,n
5.082,7.092,5.072,n
6.756,4.740,1.394,n
2.905,6.931,8.858,p
0.652,3.513,8.814,p
3.205,1.062,0.367,p
1.391,4.699,0.677,p
2.319,6.023,5.582,p
8.563,7.398,8.468,n
8.857,1.284,8.919,n
6.672,0.428,9.826,p
5.652,2.122,0.365,p
9.052,8.603,9.666,n
3.618,5.276,1.512,p
6.099,9.743,9.851,p
8.106,1.571,8.433,n
1.505,0.210,2.782,p
5.701,9.041,1.558,n
9.870,8.217,9.904,p
3.093,4.213,9.087,p
0.767,3.922,1.739,p
9.431,7.599,5.119,n
2.639,4.580,4.291,p
8.944,3.503,5.973,n
1.090,6.253,9.140,p
4.395,5.275,7.594,n
3.441,9.559,8.227,n
3.358,1.891,6.725,p
0.799,6.559,2.888,p
5.252,9.347,7.885,n
8.228,3.990,0.661,n
2.730,2.804,1.749,p
1.673,2.733,5.005,p
1.478,7.343,4.176,p
8.610,0.026,6.481,p
2.915,7.643,4.039,n
3.553,7.802,0.832,p
2.578,6.258,4.166,p
6.212,2.140,9.756,p
3.986,4.150,2.012,n
8.427,7.964,0.134,n
0.228,1.263,6.858,p
7.880,3.246,1.972,p
4.282,7.964,6.329,p
6.464,1.290,6.583,p
2.919,2.577,1.251,p
2.459,6.640,5.684,p
5.748,7.172,2.035,n
4.424,1.339,4.665,n
4.597,1.203,2.402,p
6.593,6.868,8.066,p
5.407,3.725,2.786,p
0.442,4.473,0.002,p
8.134,6.189,3.979,n
3.358,4.068,3.401,n
9.771,3.273,6.373,p
2.918,4.958,8.382,p
1.622,7.550,2.407,p
3.830,1.379,3.620,p
5.338,2.390,4.200,p
6.186,4.064,6.618,n
5.965,0.268,3.732,p
5.212,2.419,5.273,p
5.261,2.999,1.660,p
4.454,4.747,2.979,p
7.510,0.689,5.744,n
7.651,2.476,0.919,n
0.025,9.123,6.677,p
8.206,4.914,1.291,n
3.012,1.625,8.821,p
8.647,8.510,7.610,n
1.027,9.902,1.891,n
1.104,2.694,1.818,p
3.995,3.635,5.295,p
4.211,6.953,6.676,n
8.147,0.676,4.256,p
2.843,0.716,0.125,p
3.995,6.585,4.739,n
8.436,6.253,8.400,n
2.776,4.614,3.030,n
8.908,0.568,8.977,p
3.850,2.716,5.594,p
0.891,9.580,4.661,p
0.510,8.172,0.676,p
1.226,5.700,8.124,p
2.691,6.127,7.310,p
1.591,8.095,4.576,n
0.999,2.321,0.665,p
4.277,2.629,2.377,n
0.637,5.931,1.696,p
1.368,0.393,4.614,p
3.387,1.637,3.994,p
3.717,2.282,0.047,n
2.505,1.320,1.362,p
7.128,3.467,7.571,n
5.977,3.295,4.313,p
5.909,5.594,7.880,n
7.609,0.876,3.273,p
0.322,1.108,4.607,p
8.184,7.155,1.210,n
9.674,2.191,3.978,p
9.713,9.275,6.885,n
3.783,2.003,0.078,p
9.520,5.136,0.430,n
0.251,1.705,3.348,p
4.980,7.779,4.224,n
1.773,2.410,7.071,p
5.827,4.162,2.480,n
3.905,2.885,1.280,p
3.699,9.538,8.415,n
5.071,4.740,6.079,n
3.267,7.474,1.558,n
4.793,7.349,7.968,n
1.717,5.659,5.206,p
7.516,3.064,6.302,n
2.933,4.540,1.198,p
0.670,0.769,3.960,p
3.132,0.491,4.273,p
3.138,9.384,8.670,n
5.139,2.175,3.053,p
5.286,1.594,9.012,p
0.800,0.426,9.024,n
1.274,4.874,8.356,p
8.450,5.709,9.434,n
7.054,2.557,5.907,n
8.447,3.533,3.341,n
8.151,2.588,6.115,p
8.079,5.613,4.959,n
3.724,7.182,7.865,n
0.081,8.529,9.557,n
9.490,2.019,9.319,n
1.921,8.922,2.455,n
1.944,8.810,5.586,n
2.866,7.495,8.111,n
0.603,0.075,7.864,p
9.492,3.430,5.574,n
5.470,4.460,1.777,n
9.505,3.705,5.153,n
4.507,3.997,2.396,p
2.281,2.944,1.443,n
5.545,7.572,0.098,n
1.491,2.191,8.650,p
1.890,8.606,3.179,n
2.836,8.430,2.168,n
1.882,1.941,3.897,p
8.959,1.529,1.432,n
0.774,4.272,8.361,p
1.214,3.391,2.623,p
8.970,1.916,0.091,n
6.068,1.043,4.368,p
8.780,0.781,9.626,n
9.737,8.753,0.673,n
4.237,7.871,6.312,n
1.071,7.735,6.851,p
9.957,1.943,5.944,n
6.012,5.819,8.446,n
6.350,7.887,6.883,n
0.252,3.293,7.865,p
0.714,4.527,2.638,p
7.714,0.714,0.780,p
5.958,3.304,9.510,p
8.629,2.858,5.494,n
0.197,2.663,1.322,p
0.302,3.777,3.089,p
4.477,6.006,0.142,n
5.419,6.062,7.729,n
9.449,1.924,0.466,n
0.225,7.081,2.606,p
7.084,6.714,0.190,n
4.032,0.126,1.118,p
0.178,5.100,1.822,p
5.547,2.009,9.695,p
3.732,3.929,2.974,p
4.562,5.745,1.654,n
6.339,5.987,9.420,n
2.184,7.403,3.076,n
6.375,2.190,3.961,p
1.123,1.686,3.555,p
7.468,8.732,6.797,p
8.930,9.311,9.798,n
0.346,2.339,2.229,p
8.501,4.438,9.009,n
9.588,7.462,7.649,n
4.616,1.203,4.848,p
2.353,1.180,8.770,p
9.905,3.620,9.152,n
2.592,0.527,5.587,p
6.875,5.965,7.048,n
0.399,6.655,2.791,p
7.270,2.727,6.983,n
3.283,1.660,0.850,p
4.775,4.643,7.439,p
0.447,2.945,4.918,n
5.712,4.661,1.918,n
6.131,3.732,0.901,n
7.170,1.490,8.937,n
1.942,2.916,1.842,p
3.143,7.031,5.321,n
6.565,1.430,6.248,p
9.326,5.071,3.883,n
6.227,6.047,4.180,p
3.846,1.337,9.008,p
0.360,7.158,5.950,p
9.699,0.143,1.145,n
0.169,8.053,5.872,p
0.649,1.009,9.986,p
6.452,6.359,0.845,n
6.882,1.229,5.035,p
0.231,4.728,1.072,p
9.392,0.065,0.788,p
0.542,7.408,4.202,p
0.818,8.934,1.535,n
0.940,7.681,7.096,p
3.016,4.934,3.416,p
1.766,3.860,5.612,p
1.284,6.717,8.338,n
2.350,6.768,7.988,p
5.577,2.928,2.147,p
1.946,7.444,4.251,p
6.045,1.773,7.204,p
1.747,8.461,1.397,n
0.452,1.149,8.703,p
9.884,9.953,8.464,p
3.656,8.691,2.478,n
0.093,5.434,4.909,p
3.777,1.269,9.149,p
1.476,5.662,2.796,p
3.256,2.570,1.797,p
5.076,2.397,6.362,p
5.122,7.475,4.680,n
1.007,0.600,5.277,n
6.153,2.062,0.516,p
9.108,1.049,1.298,n
7.030,4.215,0.655,n
4.885,6.527,1.349,p
5.975,7.115,8.322,n
4.244,6.825,8.131,n
2.723,1.422,6.518,n
3.713,3.500,4.865,p
9.936,4.494,3.612,n
6.735,7.116,5.501,n
7.891,6.773,0.558,n
0.696,7.077,8.255,p
5.546,6.803,6.266,n
1.959,4.767,6.694,p
4.998,9.184,0.163,p
9.587,6.010,1.096,n
4.720,9.089,4.321,n
8.792,0.516,9.560,p
7.233,4.578,0.556,n
6.857,1.075,5.374,p
0.895,7.239,6.124,n
7.693,1.795,1.137,p
6.598,6.685,3.854,n
4.663,4.911,8.009,n
8.909,2.422,6.260,n
2.648,5.265,7.959,p
5.527,9.495,4.689,n
9.237,2.738,8.355,n
4.383,8.750,3.808,n
5.320,8.002,3.273,n
1.507,5.034,6.411,p
0.612,0.878,9.163,p
9.145,6.892,2.808,n
0.648,0.375,0.454,p
6.613,6.052,2.598,n
2.553,0.150,7.398,p
6.040,4.215,4.949,n
2.925,7.974,9.520,n
5.150,0.357,7.659,n
9.386,0.301,4.001,n
0.650,6.986,6.735,p
3.552,5.186,9.716,p
1.285,2.817,9.688,p
5.131,1.698,7.095,p
7.220,0.754,8.109,p
2.490,1.755,5.235,p
4.971,3.873,5.650,p
8.662,3.733,9.193,p
5.113,8.662,0.145,n
3.330,0.968,8.018,p
3.805,6.771,6.863,n
3.193,1.391,6.864,p
3.654,6.756,3.042,n
6.327,0.757,2.458,n
6.011,9.172,0.108,n
9.298,9.931,2.804,n
9.622,6.106,9.801,n
2.088,1.983,3.511,p
9.665,1.377,2.628,n
8.904,0.001,9.514,p
3.061,5.233,3.195,p
8.335,2.166,6.020,n
2.804,1.271,4.849,p
0.473,6.525,0.524,n
6.365,6.551,0.682,n
2.360,8.372,8.608,n
6.840,8.049,0.031,n
4.443,4.005,2.877,p
3.874,2.123,7.738,p
6.052,2.893,7.101,p
1.406,2.990,4.267,p
3.125,3.515,8.706,p
1.831,1.787,0.556,p
7.815,9.155,3.603,n
9.693,3.419,5.717,n
0.919,7.256,5.765,p
3.245,0.772,2.617,p
5.387,9.403,5.172,n
3.770,5.957,4.995,n
9.494,9.136,5.129,p
9.610,8.021,7.067,n
8.013,0.373,0.454,p
0.003,0.107,3.183,p
9.614,8.023,7.676,n
2.361,2.394,9.965,p
7.816,5.706,1.890,n
3.254,9.991,1.857,n
7.523,3.873,9.067,n
5.045,4.404,4.954,p
8.737,5.321,0.082,n
9.348,5.947,0.394,n
0.602,7.331,8.626,p
1.355,5.897,6.404,p
6.279,1.753,8.389,p
5.192,7.408,3.299,n
6.014,9.130,0.544,n
9.130,6.424,5.869,n
3.602,0.339,2.478,p
3.261,2.539,6.155,p
0.027,2.494,0.270,p
7.874,4.781,4.756,n
7.083,2.665,4.521,n
2.407,6.584,8.513,p
8.650,2.789,0.743,n
3.778,8.786,6.322,n
2.205,6.852,4.300,p
9.124,9.335,3.787,n
0.450,3.311,0.663,p
2.343,5.499,9.787,p
6.077,7.502,5.968,n
3.745,9.913,3.110,n
6.241,0.260,7.310,p
3.369,5.783,0.779,p
2.538,6.073,2.979,p
7.499,7.776,1.063,n
4.645,9.032,4.861,n
1.325,0.169,0.653,p
4.913,7.430,6.338,n
3.721,1.155,0.794,p
3.877,0.895,1.513,n
5.965,9.929,3.492,n
1.523,1.479,0.728,p
2.040,8.404,5.620,n
5.838,6.424,2.158,n
7.906,7.292,7.272,n
3.576,7.078,9.962,n
8.903,4.332,3.641,n
9.527,7.868,7.505,n
8.398,6.375,1.198,n
2.114,2.422,3.567,p
8.536,7.068,6.169,n
5.856,0.748,5.543,p
7.479,0.950,9.877,p
1.287,2.413,7.482,p
5.538,3.505,7.246,p
7.813,8.993,8.343,n
6.150,3.510,0.854,n
1.235,7.892,2.710,p
2.781,1.908,3.100,n
6.740,0.357,8.794,p
3.905,6.342,5.637,n
5.868,1.307,8.025,p
9.718,6.459,6.907,n
7.413,7.272,8.416,n
4.220,5.692,1.908,n
8.603,0.238,9.155,p
4.813,7.032,9.771,n
5.948,5.564,9.434,n
7.560,7.369,3.926,n
6.501,7.466,0.272,n
3.439,2.306,1.923,p
1.355,8.443,9.207,n
0.641,1.931,3.639,p
9.614,2.091,9.903,n
7.292,1.834,7.487,p
1.440,6.339,9.250,p
6.131,5.329,6.378,n
8.380,8.919,7.014,n
1.913,1.922,4.113,n
8.254,5.893,9.806,n
2.306,9.671,4.633,n
0.790,1.117,8.624,p
3.460,0.127,8.775,p
3.770,8.310,1.879,n
4.916,1.581,5.400,p
4.708,0.643,8.236,p
4.263,2.418,6.802,p
0.837,8.052,2.053,n
7.038,2.268,2.336,p
2.466,6.163,6.710,p
6.985,6.296,3.762,n
3.194,3.053,2.992,n
7.618,8.181,0.370,n
5.512,7.807,3.474,n
3.104,9.608,8.689,n
0.628,6.659,7.405,p
9.286,4.707,9.176,n
0.539,3.818,6.509,p
5.889,0.235,6.798,n
9.293,3.020,0.887,n
8.878,0.359,4.212,p
3.684,4.819,2.951,p
2.782,9.471,8.234,n
1.518,6.481,6.840,p
1.036,9.414,8.631,n
3.071,1.888,1.697,p
6.660,3.976,3.593,n
5.761,2.322,0.142,p
9.544,1.979,1.726,n
4.425,0.111,9.419,p
0.406,4.509,9.546,p
6.670,1.924,1.225,p
6.100,1.591,3.433,p
7.081,6.659,9.590,n
6.221,1.645,1.549,p
4.018,0.461,9.916,p
1.928,7.765,7.691,n
9.253,1.885,4.473,p
8.976,9.708,9.588,n
4.244,3.043,4.989,p
7.250,2.309,9.024,n
9.654,2.184,8.623,n
2.387,7.316,2.810,n
8.524,1.661,6.751,n
8.484,5.185,1.956,n
9.361,0.163,1.461,p
8.722,1.985,1.762,n
9.365,8.058,3.903,n
7.273,7.674,1.517,n
1.255,5.926,0.040,p
1.157,9.014,6.199,n
6.951,1.223,2.688,p
5.354,4.813,2.292,n
2.737,4.945,4.915,p
2.584,4.036,0.675,n
4.298,7.056,4.990,n
2.456,4.356,2.806,p
4.380,3.514,5.796,p
4.311,7.692,6.481,n
5.783,6.066,7.612,n
9.480,6.137,2.414,n
6.156,4.174,6.637,p
4.109,3.957,3.056,p
1.417,7.158,5.420,p
5.528,0.668,3.238,p
1.975,5.855,5.672,p
2.290,2.392,6.676,n
6.197,0.961,9.780,p
2.241,3.720,7.999,p
1.872,6.388,7.770,p
2.450,1.879,3.041,p
9.956,5.777,9.391,n
8.274,0.116,4.763,p
7.463,4.534,8.962,n
1.816,4.615,8.251,p
5.772,4.795,0.057,n
8.857,3.293,9.205,n
7.256,9.186,4.562,n
8.832,5.739,3.479,n
8.873,4.645,5.772,n
6.987,5.206,5.392,n
5.456,8.346,7.773,n
0.092,7.177,5.189,p
7.081,5.169,5.122,n
9.405,4.944,7.855,n
8.640,4.329,0.446,n
3.999,5.529,8.386,n
0.344,3.706,5.568,p
1.542,0.596,6.855,p
4.037,6.262,4.118,p
1.415,2.240,5.673,p
9.756,7.778,3.575,n
5.112,0.272,1.906,p
4.399,4.085,3.253,p
4.787,1.209,1.560,p
4.184,1.121,6.911,p
9.954,4.831,3.165,n
1.665,4.168,9.133,p
1.035,0.836,0.489,p
2.721,6.102,9.239,p
8.073,0.734,5.587,p
4.908,8.193,7.565,n
0.329,0.772,6.000,p
0.551,7.294,8.589,p
6.345,1.013,0.718,p
3.785,1.341,5.376,p
3.294,5.976,3.022,p
5.396,7.968,4.228,n
2.396,7.577,2.476,n
2.731,5.758,2.586,p
8.404,4.447,9.275,p
8.978,8.392,6.419,n
6.413,8.631,3.439,n
1.518,4.123,4.614,p
3.869,3.238,0.003,p
3.435,5.148,6.194,p
4.461,0.146,9.295,p
1.077,1.471,6.236,p
2.725,1.022,9.171,p
7.095,1.947,1.131,p
1.899,3.962,9.366,p
3.806,2.832,6.908,p
8.252,2.997,4.639,n
1.240,7.638,0.128,p
3.446,3.360,4.140,p
4.522,0.264,3.797,p
4.192,2.392,8.137,p
9.338,7.819,4.975,n
5.437,3.056,8.899,p
9.207,7.517,3.214,n
7.592,0.441,2.153,p
9.213,0.222,6.823,n
5.325,7.449,1.911,n
6.150,5.631,7.184,n
6.921,0.825,8.569,p
0.554,9.116,4.149,n
5.930,6.959,0.847,p
7.120,4.898,5.180,n
7.616,1.774,7.665,p
9.225,4.514,5.825,n
1.908,8.833,6.246,n
1.481,3.676,6.746,p
0.819,8.067,5.131,p
8.572,1.204,8.814,n
3.694,8.906,3.276,n
2.393,3.016,6.391,p
9.342,7.303,6.188,n
3.833,9.444,0.339,p
0.759,2.958,6.237,p
5.513,3.147,4.882,p
9.668,0.991,4.993,n
2.047,1.830,1.523,p
4.822,7.302,7.233,n
0.328,6.609,6.396,p
9.164,7.427,2.120,n
1.543,2.251,3.494,p
4.078,3.220,9.378,p
6.242,0.012,6.128,p
7.703,5.105,7.565,p
4.469,4.232,4.288,p
6.063,9.661,9.923,n
9.937,9.100,0.678,n
2.887,3.735,1.403,p
4.748,3.457,0.706,p
1.003,8.686,0.321,n
4.048,1.016,7.392,n
0.904,7.914,9.889,p
1.404,3.612,8.524,p
2.164,4.610,2.832,p
1.100,0.072,7.083,p
8.593,5.522,9.429,n
5.373,6.269,9.637,n
3.409,1.504,5.551,p
2.640,0.973,8.432,p
7.129,5.893,3.991,n
7.757,0.389,6.469,p
3.169,9.396,4.917,n
4.497,7.420,8.781,n
2.198,6.785,0.153,p
0.281,6.402,3.097,p
7.509,5.622,4.033,n
1.520,8.271,7.053,n
4.528,9.519,0.175,n
2.156,1.563,1.484,p
3.905,3.876,3.404,p
1.954,4.450,9.946,p
2.328,3.268,6.641,p
3.763,9.732,2.054,p
8.014,9.152,4.782,n
9.706,6.416,4.983,n
7.896,2.920,9.972,n
5.297,2.961,5.246,p
8.441,3.961,4.658,n
5.770,1.233,7.776,p
4.339,3.934,4.411,p
0.047,1.093,9.224,p
4.545,1.708,1.572,p
8.444,7.584,4.895,n
6.274,3.541,5.962,n
4.851,3.498,0.028,p
1.507,6.697,3.555,p
4.034,6.618,7.037,n
5.859,1.454,0.079,p
7.371,9.676,4.197,n
3.638,5.735,2.099,p
5.146,1.708,4.175,p
5.099,0.096,6.444,p
7.150,3.257,4.811,n
0.084,4.086,8.610,p
6.892,0.777,4.479,p
3.427,1.080,9.248,p
1.111,5.192,7.834,p
1.850,8.738,3.071,n
9.590,8.615,2.378,n
5.638,1.367,9.014,p
3.815,3.290,7.158,p
9.610,2.008,1.722,p
1.267,1.642,6.687,p
7.960,5.639,9.595,n
6.932,7.453,1.070,n
6.142,1.157,3.887,p
1.059,4.834,4.492,p
0.839,3.408,4.579,p
3.930,7.370,7.815,n
7.975,4.248,3.809,n
7.625,0.185,8.019,p
3.706,2.211,0.447,p
2.537,7.839,6.321,n
6.075,9.326,9.475,n
6.717,1.663,7.144,p
7.982,5.301,2.905,n
3.780,3.286,6.482,p
6.251,0.442,4.422,p
4.089,6.132,5.527,n
9.496,1.949,9.897,p
9.916,8.664,5.437,n
7.055,0.055,8.193,n
7.861,1.280,0.455,p
3.733,6.847,4.214,n
5.221,4.990,9.665,n
5.037,3.008,7.157,p
5.908,8.300,4.662,n
2.050,2.873,0.042,n
3.521,0.622,2.330,p
0.387,6.300,4.999,p
1.413,7.541,8.837,p
7.854,0.135,5.775,p
9.668,8.786,4.808,n
0.078,0.166,9.818,p
2.282,4.581,2.670,p
7.415,7.851,2.535,n
8.419,2.436,6.305,n
0.118,2.545,1.133,n
8.358,1.068,2.428,p
5.003,6.885,3.560,n
5.727,1.200,8.867,p
9.411,3.154,5.999,n
9.984,7.927,7.363,n
0.970,1.274,0.686,n
7.326,3.996,9.654,n
7.285,1.034,1.115,p
8.067,9.737,9.739,p
8.254,2.193,3.106,n
7.012,7.366,2.172,n
6.304,8.517,0.473,n
1.562,8.673,6.015,n
2.271,2.508,2.003,p
0.346,7.074,4.168,p
1.535,1.301,2.107,p
0.659,1.718,0.717,p
1.340,0.465,3.502,p
4.478,3.532,1.182,p
5.070,9.435,7.725,n
5.694,8.287,4.518,n
7.670,1.384,6.877,p
6.633,6.519,6.260,n
1.406,8.809,3.032,n
4.866,0.178,1.322,p
5.386,8.793,2.814,n
9.478,7.430,2.900,n
9.851,7.551,4.544,n
2.686,6.245,8.619,p
6.884,8.289,5.546,n
1.047,6.480,3.399,p
7.928,1.453,1.799,p
3.123,6.116,8.676,p
3.468,7.336,3.786,n
1.947,5.252,5.846,p
7.302,9.651,8.540,n
5.538,4.496,3.487,p
9.986,5.747,0.215,n
6.951,5.202,2.100,n
0.205,1.231,8.903,n
3.746,1.030,3.794,p
1.825,1.028,7.410,p
5.627,6.920,3.392,n
4.769,1.739,4.137,p
8.021,5.701,8.555,n
1.235,6.414,1.027,p
6.951,5.652,3.184,n
0.796,3.131,7.468,p
7.291,2.298,6.460,n
0.578,9.376,7.483,n
4.884,5.822,7.864,n
5.450,2.791,2.799,p
4.525,4.740,4.709,p
5.716,8.358,2.034,n
0.482,2.031,0.641,p
2.608,6.622,1.607,p
2.621,2.352,8.296,p
5.170,5.548,1.161,p
9.957,3.898,9.449,n
8.910,7.552,1.846,n
1.140,3.073,3.490,p
2.316,8.295,7.936,n
0.865,7.805,4.300,p
1.461,0.359,3.368,p
2.409,0.200,0.351,p
5.486,9.954,9.757,p
2.565,1.180,9.362,p
3.827,6.506,7.221,n
4.337,3.050,9.852,p
1.957,1.876,7.726,p
7.048,3.974,6.467,n
6.422,4.819,2.030,p
1.058,4.016,8.542,p
1.074,5.088,1.518,p
8.709,0.471,5.004,p
8.402,5.787,9.191,n
7.237,3.187,3.405,n
3.385,9.030,0.674,n
8.796,6.841,5.066,n
4.139,9.853,2.790,n
0.167,5.989,3.407,p
8.604,3.365,2.181,n
6.708,7.586,3.725,p
6.607,8.486,2.729,n
9.841,4.058,3.587,n
6.851,2.893,1.934,n
4.582,7.808,2.231,n
0.210,9.369,1.229,n
1.000,5.903,1.041,p
7.605,9.277,6.180,n
4.895,9.568,1.874,n
0.240,2.787,6.980,p
0.713,1.714,7.835,p
1.292,3.695,6.003,p
5.529,3.565,5.602,p
0.509,4.382,5.971,n
3.473,3.800,1.562,p
1.030,8.496,7.643,n
7.467,7.440,6.903,n
0.287,4.912,3.061,p
2.463,9.072,6.008,n
9.788,7.026,3.508,n
6.353,0.777,8.971,n
5.783,5.660,1.256,n
7.254,3.586,2.858,n
0.048,8.609,5.668,p
1.661,2.784,7.460,p
6.912,1.230,5.765,p
6.692,5.030,8.801,n
0.243,5.841,0.799,p
0.537,6.804,2.431,p
3.740,0.188,4.880,p
8.354,1.494,2.116,n
0.914,2.353,5.840,p
1.343,0.752,1.011,p
2.015,7.583,3.312,p
6.164,4.434,4.831,p
6.486,0.049,2.882,p
6.105,3.772,2.600,n
8.193,1.126,1.685,n
8.026,5.299,3.550,n
9.456,4.270,7.974,p
1.489,5.829,9.837,p
0.368,9.109,8.109,p
8.291,7.644,3.430,n
5.289,7.526,8.093,n
1.192,5.651,0.249,p
5.013,3.018,1.685,p
4.907,0.503,5.312,p
2.944,7.807,8.386,n
3.217,0.246,4.257,p
7.808,6.026,2.152,n
1.023,9.299,3.187,p
3.435,6.542,1.847,n
3.212,2.283,5.066,p
8.275,6.135,5.853,n
3.348,1.972,2.525,p
9.762,4.999,1.335,n
5.180,0.751,3.513,n
9.337,0.206,0.053,n
7.335,4.447,4.820,n
0.613,6.832,7.718,n
4.881,1.434,2.545,p
0.901,9.135,9.149,n
5.842,7.832,2.807,n
7.840,1.085,8.260,p
3.412,1.831,9.279,p
3.523,9.518,1.368,n
5.583,4.386,1.769,n
1.599,7.412,2.425,p
8.686,9.547,4.046,n
2.575,9.269,2.276,n
4.845,9.862,5.977,n
6.347,9.560,5.573,n
9.727,0.445,2.550,n
6.363,6.088,8.083,n
2.367,4.154,7.476,p
5.228,8.576,2.974,n
0.570,3.866,0.241,p
3.226,5.114,6.687,p
5.210,8.761,9.585,n
6.024,1.112,6.065,n
5.654,1.350,7.455,p
5.563,8.009,9.544,n
3.026,4.468,2.422,p
3.614,7.036,1.313,n
9.049,7.316,0.627,n
3.362,7.461,3.969,n
4.045,1.023,6.335,p
0.254,4.262,1.831,p
4.544,0.803,9.115,p
7.588,4.236,8.134,n
8.542,4.262,7.465,n
2.408,3.946,1.956,p
3.797,2.177,9.110,p
2.324,0.714,0.900,p
4.190,8.019,6.523,p
8.645,3.811,0.568,p
0.221,6.254,8.214,p
4.037,4.193,2.473,p
2.475,2.412,0.872,p
5.081,5.936,8.878,p
1.487,4.381,5.789,p
4.933,6.493,5.305,n
9.020,1.703,3.737,p
7.330,6.706,3.332,n
6.015,3.866,2.701,n
1.587,0.314,6.846,p
0.014,8.547,8.096,p
9.362,5.196,3.159,n
7.246,0.601,1.524,p
5.043,7.321,7.070,n
1.588,8.110,6.185,p
2.342,4.635,2.453,p
7.240,5.827,7.504,n
1.967,0.672,2.796,p
8.651,3.535,1.487,n
1.668,5.725,8.211,p
9.887,7.302,7.201,n
